game_id,nickname1,nickname2,time,score1,score2,max1,max2,median1,median2,sum1,sum2,tpr_10_2,tpr_20_2,min_10_2,min_20_2,rating1,rating2
46986,BetterBot,Anita,1200,408,288,68,23,19,12,314,194,1527.8,1399.75,10,20,1678,1577
46987,STEEBot,Willeford,1200,273,355,36,75,12,14.5,193,244,1810.5,1631.05,10,20,1915,1826
46989,STEEBot,Goldenlamb,1200,479,458,65,73,16,25,364,383,2173.6,1961.1,10,20,2099,1926
46991,HastyBot,cayden,1800,475,457,74,74,26,29,378,366,1800.2,1734,10,20,2190,1977
46995,STEEBot,Uzams,1200,415,446,71,63,16,20.5,324,345,1801,1740.6,10,20,2141,1764
46997,BetterBot,Kimori101,900,355,365,66,74,11.5,14.5,268,264,1995.4,1788.65,10,18,2022,1961
46998,BetterBot,Sirjan1,900,411,341,71,55,12.5,13,311,249,1852.4,1839.85,10,20,1956,1447
47008,BetterBot,forwords,1200,414,491,60,64,26.5,26,327,390,2292.9,1951.45,10,20,1955,2136
47009,BetterBot,Gtowngrad,1020,351,361,66,72,11.5,10,246,271,1286.1,1282.95,10,20,1607,1338
47011,BetterBot,ChsrQat,900,426,409,72,96,14,20,326,320,1993.3,1770.15,10,20,1932,2037
47016,HastyBot,HashamHadi,840,521,353,76,73,23.5,18,396,326,2230.3,1976.5,10,17,2246,2114
47018,STEEBot,YLT,3600,418,448,53,71,23.5,18.5,326,349,1909.1,1856.5,10,20,2126,1879
47021,BetterBot,Rachels,3300,473,248,72,21,13,11,354,174,1576.1,1599,10,19,1997,1641
47022,BetterBot,bobcubed,1200,358,433,71,73,14.5,19.5,262,339,1541.9,1429.75,10,20,1691,1647
47028,BetterBot,TheGidfather,1200,309,376,29,59,15,15.5,222,275,1752.6,1511.75,10,20,1674,1597
47034,BetterBot,ZeMing,1200,383,392,74,61,16.5,14.5,283,303,1944.3,1800.4,10,20,2007,1960
47036,BetterBot,burtmunch,3600,411,297,115,39,12,11.5,307,210,1303.1,1401.55,9,9,1750,1461
47038,STEEBot,Goldenlamb,1200,490,343,72,34,19,23,387,253,2086.1,1919.35,10,20,2117,2099
47039,STEEBot,Goldenlamb,1200,531,430,83,69,27,28,410,348,2145.1,1946.55,10,20,2110,1946
47040,STEEBot,deathstar,1200,446,330,93,63,23,10,356,231,1652.2,1570.9,10,20,1872,1663
47042,HastyBot,bubbat,720,398,371,67,79,20,19,302,273,1936.5,1783.5,10,20,1991,1824
47044,STEEBot,HivinD,900,484,486,78,81,26.5,23,372,406,2082.1,1884.7,10,20,2109,2153
47046,HastyBot,vinylchances,60,615,358,86,65,32,20.5,507,278,1951.9,1740.1,10,12,2196,1895
47049,STEEBot,darul,3600,405,391,58,74,24,14.5,297,309,1542.4,1521.2,3,3,2135,1977
47051,HastyBot,TrentonTron,3600,500,334,68,61,19,14,403,242,1890.1,1747.15,10,20,2052,1875
47052,STEEBot,Goldenlamb,1200,429,464,69,76,17,27,321,379,2200.9,1968.05,10,20,2134,2100
47055,STEEBot,cityboy,1200,384,400,52,75,23,15,289,306,1571.3,1535.65,7,7,1763,1745
47056,STEEBot,Tazz,900,449,317,82,53,18.5,21,342,263,1856.5,1781.75,10,20,2064,1701
47057,STEEBot,earth,1200,439,495,63,85,26,19.5,340,403,2003.4,1751.7,7,7,2065,2320
47059,BetterBot,Toronto2,1200,459,334,74,41,14,13,355,250,1269,1278.5,10,20,1716,1437
47067,STEEBot,cudbear,1200,448,352,88,75,18,17.5,325,281,1984.8,1844.15,10,20,2177,2028
47071,STEEBot,MasterYeri,900,492,442,82,108,24,17,395,389,2040.5,1863.55,10,20,2107,1950
47072,BetterBot,magic29,1200,467,237,78,32,20,14,355,180,2412.3,1983.15,10,16,1985,2017
47073,HastyBot,supriya,1200,418,220,77,30,17,13.5,326,160,2175.5,2020.4,10,20,2247,1944
47074,STEEBot,MYJTehx,1200,429,310,76,29,14,14,327,223,2079.4,1789.7,10,11,2195,1937
47077,STEEBot,Glilac,1200,438,528,96,83,21,36,353,419,2117.8,1930.6,10,20,2136,2055
47078,BetterBot,hosannasendie,1800,504,312,82,76,21,9.5,397,281,1514.4,1507.2,5,5,1936,1734
47081,STEEBot,Olympicnaija,1200,503,357,81,63,21,13.5,398,274,1899.4,1800.35,10,20,2093,1915
47085,STEEBot,Gazzu,3600,679,92,67,20,21,0,513,60,1752.1,1626.05,5,5,1905,1719
47087,STEEBot,snorkl,1200,425,341,60,58,20,18,318,257,1964,1781.35,10,17,2113,1970
47090,STEEBot,Goldenlamb,1200,439,361,67,66,26,19,342,282,2006.5,1873.75,10,20,2095,1917
47091,HastyBot,GrubbTime,180,562,418,69,124,23,16.5,430,376,2056.1,1820.3,10,14,2219,1936
47093,STEEBot,plunder1,300,368,305,39,76,15,15,242,244,1575.4,1538.35,10,20,1904,1553
47102,BetterBot,Kovert,1800,365,379,65,78,20,16,277,279,1815,1552.05,10,20,1649,1735
47108,STEEBot,orlyns,1200,440,485,51,77,23.5,22,348,388,2199.9,1980.95,10,20,2106,2096
47110,BetterBot,Kovert,1800,293,414,31,63,13,18,192,326,1715.1,1479.55,10,20,1655,1790
47112,STEEBot,KoalaJ,1200,450,395,77,62,23.5,27,343,306,2235,1954.1,10,20,2196,2166
47115,HastyBot,Yuki86,1500,521,213,73,21,22,8,407,132,1808.1,1722.75,10,20,2248,1257
47118,STEEBot,FuriousTiles,1320,542,349,76,76,26,15.5,444,257,1888.3,1694.1,10,20,1860,1819
47119,BetterBot,Goldenwick,1200,380,341,76,69,14,9,290,242,1656.8,1490.25,10,20,1707,1375
47123,BetterBot,Nixaplayswords,900,314,471,54,85,23,27,228,392,2264.8,1945.65,10,20,1922,2108
47131,BetterBot,pandorable,300,405,282,61,49,15,8.5,302,194,1678.6,1547.2,10,20,1846,1666
47143,BetterBot,pandorable,300,430,327,55,68,18,10,330,239,1684.3,1600.85,10,20,1920,1623
47146,HastyBot,Affan960,900,442,413,78,79,25,17.5,349,392,2129.8,1951.7,10,20,2181,2028
47147,STEEBot,BeanzCyclones,1200,406,423,73,80,22,22.5,304,332,2184.1,1955,10,20,2087,2003
47148,STEEBot,CornyG,1200,455,375,70,64,14,14,357,285,1539,1441.8,10,20,1885,1592
47149,HastyBot,kfraley,1200,363,501,42,85,21.5,20,265,411,2150.6,1899.65,10,20,2228,2115
47153,HastyBot,wagyus,1200,527,456,85,99,30,26.5,428,365,1903.9,1851.05,10,20,2256,2088
47156,STEEBot,nykxis,1200,499,352,79,57,15,22,388,265,2329,2004.95,10,20,2120,2037
47162,HastyBot,chloe,300,489,508,76,95,26,23,369,494,1821.5,1743.1,10,20,2070,1840
47164,BetterBot,HaziqahR,900,484,197,81,23,18.5,7,369,149,1561.5,1530.75,6,6,1976,1460
47167,BetterBot,wagyu,1200,460,426,90,66,16.5,19,365,333,2196.3,1860.5,10,13,2065,2046
47174,STEEBot,Tazz,900,514,362,98,54,35,20.5,421,290,1895.2,1850.35,10,20,2240,1727
47180,BetterBot,pandorable,300,468,308,76,30,17,19,359,228,1817.8,1668.4,10,20,1873,1670
47185,STEEBot,Mvoi,600,373,226,68,36,17,12.5,288,175,1835.1,1764.2,10,20,2161,1697
47190,STEEBot,plunder1,300,396,376,66,56,18.5,12,308,275,1646.8,1583.4,10,20,1906,1532
47195,STEEBot,runnerguy,2100,347,530,46,95,18,22,252,436,1576,1523.75,10,20,1826,1815
47198,STEEBot,sstastic,1500,352,507,63,92,21,28,260,409,2379.6,2048.95,10,20,2099,1833
47201,HastyBot,PREXY8ADER,1200,447,512,65,105,21,21.5,342,428,2068.2,1827.55,10,15,2307,2082
47202,BetterBot,pandorable,300,260,422,60,68,8,12,192,302,1719.5,1601.9,10,20,1862,1684
47207,HastyBot,MSHS-21LEEJINYIH,1200,543,387,77,74,25.5,15,446,293,1923.8,1866.65,10,20,2260,1829
47208,STEEBot,zugzwang,300,436,510,70,98,32,24.5,356,402,1596.1,1548.05,2,2,2048,1992
47209,STEEBot,BobVanech,1200,501,389,69,62,23,19,402,300,1485.7,1492.85,3,3,1846,1601
47210,HastyBot,Indominus,1200,430,425,81,71,26.5,23,330,337,2275.7,2051.35,10,20,2216,2214
47211,BetterBot,randyhersom,420,408,393,78,73,18,18,326,287,1953.3,1626.9,10,20,1726,1867
47214,BetterBot,Kathleen3,1800,369,514,72,71,17.5,23,297,391,1931.2,1746.15,10,20,1874,1972
47215,STEEBot,Alyaa_Hana,900,445,268,63,35,19,14,321,241,1787.5,1765.7,10,20,2112,1674
47216,HastyBot,talulah,1200,468,331,70,65,22,12,352,258,1650.9,1552.15,10,20,2003,1615
47220,BetterBot,Xerxes,900,452,380,82,56,12,23,335,327,1906.9,1765.8,10,20,1976,1850
47221,HastyBot,Esan,1200,368,552,63,82,20.5,25.5,275,451,2189.5,2013.5,10,20,2163,2142
47228,HastyBot,sungoer,2700,459,383,72,80,20.5,22.5,336,315,1677.2,1648.7,10,20,1986,1784
47229,BetterBot,Crookshanks,1200,330,414,84,65,10,17,230,318,1891,1734.1,10,20,1937,1954
47231,BetterBot,Jake-H,1200,457,368,62,70,19,13.5,360,276,1514.7,1507.35,2,2,2041,1473
47232,BetterBot,Bingobabe,1200,317,416,60,65,12,24,226,314,1952.2,1611.05,10,20,1681,1636
47235,BetterBot,AASM16,900,385,419,83,65,20,29,276,340,1740.4,1670.45,10,20,2046,1936
47240,BetterBot,DArtistB4u,1200,446,423,67,74,18,15,348,336,1500,1500,1,1,2047,1500
47241,BetterBot,LIMEUJIE,540,418,258,77,34,16,8,320,175,1731.4,1626.3,10,20,1945,1925
47242,BetterBot,amogh,1200,438,397,76,62,16.5,23,329,308,1754.1,1627.05,4,4,1972,1969
47243,BetterBot,Keenslee,1200,360,442,52,66,20,11,259,354,1776.2,1648.4,10,13,1987,1854
47244,STEEBot,wagyus,1200,435,483,68,124,22.5,22,338,388,2210.5,1960.25,10,20,2140,2118
47248,HastyBot,Indominus,1200,357,459,66,113,19,19,270,358,2223.4,2048.15,10,20,2276,2166
47250,HastyBot,Glilac,1800,516,304,93,73,19,12,387,236,2150.6,1979.65,10,20,2147,2033
47254,STEEBot,orlyns,1200,451,336,75,60,15,18,326,270,1935,1800.35,10,20,2197,1981
47257,STEEBot,BeanzCyclones,1200,499,433,81,70,24.5,18,404,321,1976,1847.8,10,20,2119,1939
47260,BetterBot,jodel,1200,314,400,62,59,15,18,225,301,2266.9,1942.65,10,20,1947,2136
47270,BetterBot,Juma,1200,374,260,62,30,13,7,280,157,1665,1648.6,10,20,1987,1630
47271,STEEBot,akiff_faleel,1200,445,372,64,77,22,19,342,287,2074,1903.4,10,20,2132,2043
47273,HastyBot,BethMix,1200,519,347,88,83,18,16.5,394,485,1603.4,1536.55,10,20,1944,1561
47277,BetterBot,wordhero,660,365,250,69,32,15,15,264,195,1623,1561.5,8,8,1970,1398
47279,BetterBot,Kathleen3,1800,456,363,62,62,23,18,357,274,2135.6,1844.05,10,20,1992,2000
47282,BetterBot,Zynx,780,307,384,26,39,12.5,14,225,278,2071.1,1828.85,10,20,1979,1929
47296,HastyBot,wagyus,1200,523,428,70,93,35,16.5,429,330,2195.8,1988,10,20,2186,2163
47297,HastyBot,chloe,300,524,405,64,79,26,17.5,412,317,1726.3,1646.6,10,20,1990,1820
47299,STEEBot,YLT,3600,394,404,46,63,21,16,285,325,1845.6,1813.7,10,20,2126,1879
47313,STEEBot,Mohd.Irfan,720,454,323,64,61,22.5,17,330,261,1595.5,1547.75,2,2,2063,1542
47321,HastyBot,Vishy56789,1200,419,413,75,60,19,18,329,315,1879.3,1758.4,10,20,2023,1723
47322,BetterBot,jodel,1200,551,288,72,65,12,11,403,241,2024.5,1809.05,10,20,2013,2099
47325,BetterBot,TT9000,600,412,356,71,68,17,11,307,271,1557.6,1528.8,3,3,1788,1500
47326,STEEBot,cityboy,1200,408,441,83,69,13,22.5,305,353,1571.1,1499.95,10,20,1804,1729
47335,HastyBot,BethMix,1200,536,328,80,76,23,12,425,277,1679.8,1616.9,10,20,1970,1600
47339,HastyBot,Muendo,600,483,295,75,68,21.5,12,366,238,1790.5,1797.9,10,20,2222,1397
47341,BetterBot,Sluggin24,1500,367,431,62,78,17,15,275,333,1613.6,1448.3,10,20,1653,1611
47348,STEEBot,Mohd.Irfan,900,386,254,72,29,21,16,293,190,1777.4,1729,10,20,2107,1755
47351,HastyBot,MSHS-21LEEJINYIH,1200,538,294,71,72,29,15,426,217,1894.8,1884.25,10,20,2194,1857
47355,BetterBot,Lydker,1500,402,374,65,78,15,18,304,280,1528.8,1416.3,10,20,1677,1670
47357,STEEBot,HivinD,900,416,406,58,74,19,15,322,311,2031.9,1882.25,10,20,2151,2023
47358,BetterBot,kar2008,1200,385,544,65,84,20,30.5,313,427,1831.2,1578.15,10,20,1602,1875
47364,STEEBot,1,1200,403,385,74,65,20.5,20,308,289,2079.5,1760.05,1,1,1901,1632
47370,STEEBot,talulah,1200,382,380,51,61,16.5,17,287,287,1696.2,1552.6,10,20,1841,1583
47372,BetterBot,pandorable,300,389,373,65,71,10.5,17,295,277,1737.1,1622.9,10,20,1804,1627
47382,BetterBot,yiyang05,3600,397,448,65,71,14,24,295,359,1500,1500,1,1,2001,1885
47383,HastyBot,joelimus,300,440,418,66,75,23.5,24,325,339,1920.9,1876.2,10,20,2252,1941
47385,BetterBot,JackHKeynes,1200,326,428,65,67,15,23.5,222,344,1700.3,1600.15,6,6,1992,2062
47389,BetterBot,Galena,480,340,397,24,88,12.5,12,227,321,1516,1430.95,10,20,1753,1518
47390,BetterBot,rasnz,900,454,346,78,62,11,13,353,267,1691.8,1633.7,10,20,2036,1744
47393,HastyBot,thraoph,1200,515,362,73,68,39,17,416,270,1890.5,1865.25,10,20,2213,2018
47395,BetterBot,Zynx,780,403,327,69,36,16,17,306,235,1808.6,1682.4,10,20,1984,1912
47396,STEEBot,Anita,1200,387,339,75,74,13,11,292,242,1684.8,1487.2,10,20,1914,1640
47404,STEEBot,Goldenlamb,1200,467,429,71,77,21.5,20,359,344,2034.5,1895.7,10,20,2112,2034
47405,BetterBot,markc1945,1200,426,410,76,61,17,19,334,313,1417.2,1458.6,5,5,1640,1537
47406,HastyBot,bubbat,720,599,314,71,54,28,13,480,258,1882.4,1746.45,10,20,2026,1803
47408,BetterBot,kar2008,1140,386,426,61,76,18.5,16,279,340,1778.3,1556.55,10,20,1711,1821
47411,STEEBot,Nishtar,1200,351,366,29,71,19,15,247,279,2386.1,2067.6,10,20,2190,2162
47418,BetterBot,Kabashibi,240,400,330,78,43,17,14.5,316,235,1572.6,1536.3,2,2,1924,1733
47420,HastyBot,tarkovsky7,3600,423,232,74,51,22.5,11,334,165,2128.1,1881.15,10,20,1964,1914
47423,BetterBot,ruby43,1200,370,415,64,74,18,16,268,317,1703.7,1487.6,10,20,1674,1599
47427,BetterBot,ruby43,1200,317,404,27,71,13.5,15,222,326,1477,1388.65,10,20,1639,1590
47436,STEEBot,ZeMing,1200,533,308,72,70,29,12,425,246,1862.5,1791.3,10,20,2097,1970
47439,STEEBot,plunder1,300,415,315,57,67,22.5,12,322,256,1586.1,1542.25,10,20,1912,1566
47440,STEEBot,Anita,1200,449,340,89,64,16,10.5,347,254,1499,1478,10,13,1913,1538
47446,STEEBot,Kakapo,900,463,356,61,68,18,13,361,269,1824.3,1639.95,10,20,1878,1929
47468,BetterBot,Kathleen3,1800,338,411,62,79,13,14,258,299,1979.8,1755,10,20,1923,2009
47470,BetterBot,AASM16,900,374,489,70,81,16.5,21,295,380,1918.6,1775.25,10,20,2026,1936
47471,STEEBot,deathstar,1200,388,284,63,56,18,16.5,259,212,1695.4,1564.9,10,20,1881,1613
47475,BetterBot,MankDemes,1200,385,366,62,63,19,16.5,286,274,1699.7,1599.85,9,9,1964,1500
47478,BetterBot,Crookshanks,1500,477,353,70,82,21,17.5,367,272,1915.9,1742.2,10,20,2085,1948
47479,STEEBot,Tingming,1200,543,278,67,27,20.5,11.5,415,241,1738,1733.25,10,20,2169,1416
47488,BetterBot,phavour,900,391,347,71,31,19,20,297,253,2336.7,1970.6,10,20,1968,2037
47492,STEEBot,ZeMing,1200,547,274,81,59,23,12,430,203,1876.9,1804.65,10,20,1992,1902
47494,BetterBot,NurdiniDelisha,900,431,237,66,23,13,9,303,198,1509.5,1504.75,2,2,1995,2029
47498,STEEBot,Olympicnaija,1200,432,472,67,85,22,29,330,441,1929.7,1834.75,10,20,2062,1922
47499,STEEBot,Rexington,1200,361,375,80,70,17,17,278,306,2113.4,1926.2,10,20,2192,2053
47505,STEEBot,ahmadthegreat,900,472,433,73,67,25.5,21.5,361,356,1960.5,1830.55,10,20,2092,1939
47512,BetterBot,Anita,1200,366,406,61,72,12,20,258,317,1630.8,1550.55,10,20,1682,1585
47516,HastyBot,tarkovsky7,3600,366,475,56,111,17,18,273,380,1972.9,1815.95,10,20,2023,1873
47519,BetterBot,Venater,1200,429,308,75,52,14,11,315,234,1390.9,1342,10,20,1698,1442
47522,HastyBot,kar2008,1200,341,406,43,77,23,11,241,312,1761.7,1607.9,10,20,1977,1796
47523,HastyBot,RightBehindYou,3600,470,414,91,61,25,17,384,308,2219.8,1999.3,10,20,2200,2141
47525,BetterBot,Venater,1200,430,300,69,25,12,17,324,230,1542.6,1418.35,10,20,1701,1442
47526,BetterBot,LeChamp21,840,391,263,62,31,14,9,287,178,1744.5,1655.2,10,20,1968,1646
47528,BetterBot,Galena,480,441,318,65,53,22,9,344,226,1505.1,1423.85,10,20,1731,1524
47532,HastyBot,gameatiruth,1200,333,599,66,101,19,39,243,501,1913.7,1868.95,10,20,2231,2057
47540,HastyBot,HappyWanderer,300,428,522,106,88,31,25.5,336,423,1835.3,1684.55,10,14,1987,1847
47542,BetterBot,ChouChou,1200,372,312,65,62,13.5,14.5,247,232,1625.2,1562.6,4,4,2053,1993
47550,HastyBot,shcheah,3600,423,387,76,67,19,21,326,291,1500,1500,1,1,2304,2110
47552,STEEBot,vtr14AA,1200,370,391,61,66,14,16,281,290,1671.8,1564,10,20,1873,1664
47554,STEEBot,atay8,1200,411,274,62,38,23,17,316,194,2025.8,1874.1,10,20,2136,2136
47556,STEEBot,vtr14AA,1200,502,341,70,59,16,16,396,285,1656.5,1559.3,10,20,1895,1663
47558,STEEBot,HivinD,900,426,383,65,68,26,20,316,301,2311.6,1991.25,10,19,2149,2125
47559,BetterBot,tramper,1200,344,417,74,70,14,16,250,323,2289.2,1918.3,10,20,1979,2270
47562,BetterBot,forwords,1200,366,365,70,52,11,14,265,278,2291.6,1938.25,10,20,1994,2294
47568,HastyBot,chrisdon8tsalot,780,425,387,72,74,23,15.5,321,299,1805.2,1594.3,10,20,1972,1775
47569,STEEBot,sbush,1200,385,437,62,74,18,18.5,282,421,1968.2,1704.95,10,20,1826,1879
47580,STEEBot,Uzams,1200,361,378,74,68,18,16,261,289,1891.3,1802.6,10,20,2102,1779
47586,STEEBot,pisces223,1200,503,365,68,59,16,16,401,274,1828.5,1630.7,10,20,1882,1689
47587,HastyBot,Marble_Donut,1500,414,371,95,84,18,13,312,285,2070.8,1838.35,10,20,1997,1916
47590,STEEBot,NatthanonL,1200,366,438,64,78,15,21.5,272,341,1898,1791.65,10,20,2112,1944
47592,BetterBot,Bingobabe,1200,413,383,61,68,16.5,20,315,354,1637,1450.4,10,20,1690,1659
47593,BetterBot,Gimhan04,900,417,360,77,79,15,16,297,289,1592.2,1546.1,2,2,1927,1707
47594,STEEBot,saint,1200,353,433,41,79,19.5,22,264,334,1630.8,1565.4,5,5,1802,1890
47595,STEEBot,MasterYeri,900,488,448,78,66,25,24,394,461,1992.2,1746.1,9,9,2057,1885
47596,HastyBot,Edemaro,1200,721,290,86,61,40,21,598,303,1836.2,1815.75,10,20,2291,1788
47599,STEEBot,wagyus,1200,470,459,69,65,26,25.5,380,359,2123,1923.75,10,20,2137,1983
47603,STEEBot,sas23,900,391,420,64,75,22.5,17,296,324,1576.6,1538.3,3,3,1908,1768
47604,BetterBot,Scrabbeduto,900,447,316,79,34,13.5,16,334,237,1603.2,1445.8,10,20,1715,1551
47606,HastyBot,TrentonTron,3600,402,472,68,87,20,16,307,377,2093.3,1840.75,10,20,2015,1948
47611,BetterBot,Gtowngrad,1020,405,287,72,32,12,10,305,199,1373.3,1333.8,10,20,1709,1385
47613,BetterBot,patricck,3300,411,409,76,64,17.5,23,325,306,2094.4,1841.7,10,20,2003,2242
47618,STEEBot,Yracivc,1200,348,579,58,76,25,24,270,464,2060.8,1870.55,10,20,2143,2155
47620,STEEBot,Lola,1800,419,353,78,61,17.5,19,321,261,2127.1,1941.8,10,20,2134,2005
47623,BetterBot,phavour,900,417,371,82,59,16,20,313,285,2058.8,1806.3,10,20,1990,2053
47625,BetterBot,Xerxes,900,439,313,88,31,15.5,18,333,224,1821.3,1719.65,10,20,1980,1824
47633,STEEBot,matterhorn,1260,436,351,61,65,19,16,316,274,1599.5,1467.55,10,20,1862,1500
47641,STEEBot,Omoyedivine,1020,355,479,72,83,13,20.5,264,382,1990.2,1831.7,10,20,2172,2021
47644,HastyBot,sbush,1200,335,442,55,76,20,22,236,348,2059.1,1726.85,10,20,2014,1952
47652,HastyBot,Inandoutworker,3600,449,479,68,74,25,26,353,385,2111.7,1951.25,10,20,2194,1530
47654,HastyBot,tarkovsky7,3600,406,367,59,75,17.5,13.5,311,290,1846.8,1724.85,10,20,1982,1831
47655,STEEBot,Tundhey_S,900,428,455,65,70,18,19,327,368,2102.3,1801.15,9,9,2133,2018
47658,HastyBot,noahslat,600,433,437,75,70,27,18,341,340,1976,1904,10,20,2221,1834
47661,STEEBot,Camelngz,1200,400,438,83,65,16.5,20,301,348,1780,1754.2,10,20,2133,1926
47662,STEEBot,talulah,1200,345,377,25,67,17.5,10,241,290,1645.8,1571,10,20,1870,1579
47665,BetterBot,ChsrQat,900,361,394,61,58,13.5,16,260,305,1795.1,1579.5,10,20,2008,2027
47669,BetterBot,monica101,900,414,310,55,51,17.5,14,289,247,1690.7,1595.35,6,6,1989,1859
47677,BetterBot,pandorable,300,463,285,70,39,16.5,15.5,341,209,1717.4,1580.15,10,20,1867,1598
47687,HastyBot,Rlowengrub,1200,471,318,68,57,26,12,365,252,1620.7,1604.5,10,20,2044,1253
47688,BetterBot,magic29,360,285,425,53,72,15.5,16,204,316,2111.3,1821.85,10,20,1948,1940
47693,BetterBot,shaneabbas,1080,506,403,84,75,18,18,408,302,1871.3,1790.75,10,20,2060,1933
47699,HastyBot,Vishy56789,1200,479,344,64,71,24,16,373,256,1625.7,1562.85,10,11,2027,1693
47700,STEEBot,shaneabbas,900,379,387,51,66,21,18,273,301,2012.5,1849.8,10,20,2114,1953
47702,BetterBot,Anita,1200,351,355,60,81,20,15,263,253,1513.9,1474.35,10,20,1661,1529
47704,BetterBot,magic29,1200,353,387,67,71,15,13.5,272,276,2234.4,1922.6,10,20,1889,1967
47707,STEEBot,FuriousTiles,1320,379,348,60,58,17,17,288,249,1951,1734.85,10,20,1865,1827
47710,BetterBot,pandorable,300,439,236,74,26,22,7,335,151,1617.8,1546.4,10,20,1862,1660
47711,STEEBot,KoalaJ,1200,476,321,79,55,17,19,362,245,2371.1,2054.65,10,20,2140,2153
47712,BetterBot,MBSSKL,1200,427,366,67,66,13,18,315,372,1517.5,1508.75,2,2,2083,1971
47713,STEEBot,Uzams,1200,459,421,72,66,20.5,21,366,325,2024.3,1876.6,10,20,2112,1828
47729,STEEBot,Kakapo,900,376,537,56,86,16,22,275,444,1805.7,1596.55,10,20,1809,1930
47732,STEEBot,Avyze,1320,505,396,81,67,18,22,410,302,2121.7,1932.95,10,20,2118,2090
47739,BetterBot,Laju,1200,442,394,62,73,18,17,320,326,1763.5,1697.35,10,20,2084,1792
47740,BetterBot,phavour,900,345,445,43,69,19,18,255,346,2140.4,1880.45,10,20,1955,2045
47743,BetterBot,Pranjal1307,1200,338,351,32,30,15,17,236,278,1690.5,1598.05,10,14,1990,1450
47750,STEEBot,Favournew,900,412,291,60,52,18,15.5,287,231,1811.2,1761.5,10,20,2135,1787
47751,STEEBot,Rexington,1200,382,427,62,66,16,27,291,329,2064.7,1878.55,10,20,2066,2049
47766,HastyBot,royster,1500,482,317,73,53,17,11.5,366,256,1807,1731.75,10,20,2051,1780
47767,BetterBot,BeautifulWaste,900,492,305,158,36,16,16.5,397,211,1754.4,1663.05,10,20,1991,1793
47772,STEEBot,Avinesh,1200,512,323,81,42,21.5,17,400,262,1691.9,1705.7,10,20,2114,1756
47775,BetterBot,PVMG,540,359,474,65,73,20,17,264,381,2018.2,1782.85,10,20,1900,1955
47778,HastyBot,prsgym02,1200,433,397,70,62,22,22,326,314,1513,1506.5,2,2,2036,1862
47780,HastyBot,noahslat,1200,510,529,71,65,33,26,417,424,2337.2,2100.95,10,20,2215,1902
47781,BetterBot,jodel,1200,412,426,70,66,23,18,321,329,2228,1918.8,10,20,1991,2077
47784,STEEBot,plunder1,300,441,330,85,63,14,9,338,254,1663.2,1586.9,10,20,1910,1572
47786,HastyBot,jasonkb,120,361,387,36,74,21,25.5,269,371,1749.9,1624.95,7,7,2202,1739
47787,HastyBot,MMAESECMeyyazhahan,300,607,151,78,18,23.5,6,455,113,1494.2,1497.1,2,2,2171,1400
47795,BetterBot,BeautifulWaste,840,449,277,68,68,14,14,344,261,1742.8,1682.25,10,20,1967,1790
47796,STEEBot,saint,1200,504,369,90,72,20,20,391,293,1893.4,1696.7,10,10,1870,1903
47799,HastyBot,rak1507,600,413,485,69,86,18,19,334,374,2116.2,1938.4,10,20,2218,2080
47802,HastyBot,Esan,1200,425,470,74,72,20.5,27,316,388,2172.1,1836.05,10,11,2264,2092
47804,HastyBot,gameatiruth,1200,520,382,75,66,27,21,420,290,2214.1,2041.7,10,20,2224,2098
47806,BetterBot,ChsrQat,600,377,307,66,44,10,11.5,269,228,1548.7,1404.15,10,20,1665,1592
47812,STEEBot,neymar,1200,502,452,66,64,20,26.5,403,362,2323,2025.2,10,20,2132,2105
47815,HastyBot,supriya,1200,564,242,71,71,47,12.5,458,175,2011.6,1935.9,10,20,2266,2003
47816,HastyBot,hellacia,1200,435,386,56,60,22,15.5,351,282,1808.6,1681.25,10,17,2030,1797
47819,STEEBot,Mvoi,600,586,233,59,65,21,6,459,267,1500,1500,1,1,2110,1576
47825,BetterBot,pandorable,300,391,339,64,62,14,10,304,237,1580,1546.55,10,20,1897,1625
47827,STEEBot,Rexington,1200,378,361,70,77,22,22,270,272,2265.4,1988.45,10,20,2141,2054
47829,STEEBot,KoalaJ,1200,402,487,67,69,28,19,318,383,2046.8,1871.45,10,20,2104,2098
47833,HastyBot,saracen256,1200,493,300,81,68,15,13,376,232,1876.7,1855.5,10,20,2187,1850
47835,BetterBot,tramper,1200,395,454,70,70,20,22,310,347,2302.6,1941.65,10,20,1970,2166
47838,HastyBot,220674_ZAVEPHUA,1200,466,462,65,68,29,25,379,357,1923.3,1749.5,10,20,2268,1756
47840,BetterBot,Bingobabe,1200,424,336,77,66,14,18,296,358,1443.7,1440.95,10,18,1699,1456
47841,STEEBot,meetsumeet,720,582,288,69,132,26,14,457,444,1868.4,1778.35,10,20,2012,1958
47842,HastyBot,jason141414,1080,581,395,93,67,27,21,482,306,1715.1,1607.55,5,5,2231,1999
47844,STEEBot,Zanderman,1200,455,312,79,31,21.5,18,355,223,1886.3,1762.1,10,20,2138,1923
47847,STEEBot,Kakapo,900,372,431,61,84,21,23,267,344,1920.2,1682.55,10,20,1804,1946
47852,BetterBot,Torquayfan2303,1200,413,276,58,27,15.5,15,294,206,2155.6,1859.7,10,20,1974,2076
47853,HastyBot,DBrumby,3600,434,471,116,79,19,22,354,359,1867.7,1836.75,10,20,2158,1942
47854,STEEBot,bbharath,720,424,451,69,81,24,13,334,349,1855.6,1696.5,10,20,2137,1887
